temp,usages,datetime
92.64056,0.745,2020-08-30 02:00:00
90.10094000000001,0.74,2020-08-30 03:00:00
87.78776,0.7324999999999999,2020-08-30 04:00:00
85.69579999999999,0.725,2020-08-30 05:00:00
83.66036,0.13749999999999998,2020-08-30 06:00:00
82.36076,0.5974999999999999,2020-08-30 07:00:00
81.34880000000001,0.3925,2020-08-30 08:00:00
80.43296000000001,0.0275,2020-08-30 09:00:00
80.28104,0.0225,2020-08-30 10:00:00
79.394,0.15999999999999998,2020-08-30 11:00:00
79.00826,0.8474999999999999,2020-08-30 12:00:00
80.91194,0.86,2020-08-30 13:00:00
84.69445999999999,0.8775,2020-08-30 14:00:00
88.65608,0.88,2020-08-30 15:00:00
92.88086,0.88,2020-08-30 16:00:00
95.3042,0.8875,2020-08-30 17:00:00
97.35043999999999,0.8674999999999999,2020-08-30 18:00:00
99.33044,0.8525,2020-08-30 19:00:00
101.27984,0.8274999999999999,2020-08-30 20:00:00
101.3288,0.81,2020-08-30 21:00:00
100.34096,0.7975000000000001,2020-08-30 22:00:00
98.09816000000001,0.78,2020-08-30 23:00:00
96.38096,0.8,2020-08-31 00:00:00
94.11655999999999,0.7675000000000001,2020-08-31 01:00:00
91.06736,0.7525,2020-08-31 02:00:00
88.68956,0.75,2020-08-31 03:00:00
86.70956000000001,0.7575000000000001,2020-08-31 04:00:00
84.74936,0.7475,2020-08-31 05:00:00
84.00919999999999,0.545,2020-08-31 06:00:00
83.3378,0.0275,2020-08-31 07:00:00
82.94,0.0225,2020-08-31 08:00:00
82.94,0.6125,2020-08-31 09:00:00
82.94,0.19249999999999998,2020-08-31 10:00:00
82.83974,0.625,2020-08-31 11:00:00
82.67576,0.8574999999999999,2020-08-31 12:00:00
83.64848,0.875,2020-08-31 13:00:00
84.92864,0.8775,2020-08-31 14:00:00
88.55204,0.8975,2020-08-31 15:00:00
91.95224,0.885,2020-08-31 16:00:00
96.7829,0.89,2020-08-31 17:00:00
99.662,0.865,2020-08-31 18:00:00
101.29964,0.84,2020-08-31 19:00:00
102.58844,0.825,2020-08-31 20:00:00
102.90020000000001,0.8025,2020-08-31 21:00:00
101.62976,0.79,2020-08-31 22:00:00
98.40794000000001,0.7825,2020-08-31 23:00:00
95.02736,0.7725,2020-09-01 00:00:00
92.64056,0.77,2020-09-01 01:00:00
90.10094000000001,0.7625,2020-09-01 02:00:00
87.79856,0.7575000000000001,2020-09-01 03:00:00
86.387,0.7625,2020-09-01 04:00:00
85.3178,0.75,2020-09-01 05:00:00
84.92,0.36,2020-09-01 06:00:00
84.59942000000001,0.025,2020-09-01 07:00:00
84.10982,0.02,2020-09-01 08:00:00
83.93719999999999,0.8300000000000001,2020-09-01 09:00:00
82.94,0.8775,2020-09-01 10:00:00
82.94,0.9425,2020-09-01 11:00:00
82.9598,0.9675,2020-09-01 12:00:00
84.19064,0.9824999999999999,2020-09-01 13:00:00
84.7382,0.935,2020-09-01 14:00:00
85.90298000000001,0.885,2020-09-01 15:00:00
88.94966,0.875,2020-09-01 16:00:00
93.15896000000001,0.8875,2020-09-01 17:00:00
95.98172,0.8825000000000001,2020-09-01 18:00:00
97.50542,0.86,2020-09-01 19:00:00
98.62844,0.8425,2020-09-01 20:00:00
98.97080000000001,0.82,2020-09-01 21:00:00
99.6224,0.81,2020-09-01 22:00:00
98.75876000000001,0.7975000000000001,2020-09-01 23:00:00
96.09656000000001,0.785,2020-09-02 00:00:00
93.03836000000001,0.7875000000000001,2020-09-02 01:00:00
90.10094000000001,0.78,2020-09-02 02:00:00
87.79856,0.775,2020-09-02 03:00:00
86.3978,0.7775000000000001,2020-09-02 04:00:00
85.41499999999999,0.77,2020-09-02 05:00:00
84.92,0.77,2020-09-02 06:00:00
84.91208,0.765,2020-09-02 07:00:00
84.40286,0.76,2020-09-02 08:00:00
83.98939999999999,0.75,2020-09-02 09:00:00
82.08338,0.18,2020-09-02 10:00:00
80.80699999999999,0.0325,2020-09-02 11:00:00
82.36652000000001,0.6325,2020-09-02 12:00:00
83.5412,0.7125,2020-09-02 13:00:00
78.90350000000001,0.035,2020-09-02 14:00:00
75.10694000000001,0.44,2020-09-02 15:00:00
73.247,0.75,2020-09-02 16:00:00
76.15147999999999,0.7625,2020-09-02 17:00:00
81.28327999999999,0.75,2020-09-02 18:00:00
80.77856,0.74,2020-09-02 19:00:00
79.39760000000001,0.7424999999999999,2020-09-02 20:00:00
80.25044,0.7275,2020-09-02 21:00:00
82.19084000000001,0.7275,2020-09-02 22:00:00
81.68036000000001,0.7324999999999999,2020-09-02 23:00:00
80.38076000000001,0.725,2020-09-03 00:00:00
79.37780000000001,0.7275,2020-09-03 01:00:00
78.98,0.7275,2020-09-03 02:00:00
78.98,0.7224999999999999,2020-09-03 03:00:00
78.98,0.7275,2020-09-03 04:00:00
78.9971,0.735,2020-09-03 05:00:00
79.85947999999999,0.355,2020-09-03 06:00:00
80.27042,0.03,2020-09-03 07:00:00
79.574,0.0375,2020-09-03 08:00:00
80.06,0.03,2020-09-03 09:00:00
80.12299999999999,0.035,2020-09-03 10:00:00
80.06,0.71,2020-09-03 11:00:00
80.08448,0.8274999999999999,2020-09-03 12:00:00
81.84254,0.205,2020-09-03 13:00:00
85.04042,0.22,2020-09-03 14:00:00
86.33606,0.48,2020-09-03 15:00:00
89.63906,0.035,2020-09-03 16:00:00
91.43978000000001,0.4925,2020-09-03 17:00:00
81.29444000000001,0.7124999999999999,2020-09-03 18:00:00
72.77432,0.7075,2020-09-03 19:00:00
74.91884,0.7,2020-09-03 20:00:00
75.25327999999999,0.7,2020-09-03 21:00:00
75.73910000000001,0.35,2020-09-03 22:00:00
75.90002,0.03,2020-09-03 23:00:00
75.11504,0.22499999999999998,2020-09-04 00:00:00
75.02,0.5325,2020-09-04 01:00:00
75.02,0.03,2020-09-04 02:00:00
75.02,0.1775,2020-09-04 03:00:00
75.029,0.505,2020-09-04 04:00:00
75.57674,0.03,2020-09-04 05:00:00
75.26282,0.055,2020-09-04 06:00:00
75.7094,0.0375,2020-09-04 07:00:00
75.0821,0.0325,2020-09-04 08:00:00
75.02,0.035,2020-09-04 09:00:00
75.02,0.0325,2020-09-04 10:00:00
75.02,0.035,2020-09-04 11:00:00
73.91893999999999,0.035,2020-09-04 12:00:00
73.004,0.03,2020-09-04 13:00:00
72.005,0.035,2020-09-04 14:00:00
71.93299999999999,0.035,2020-09-04 15:00:00
72.041,0.03,2020-09-04 16:00:00
73.049,0.48250000000000004,2020-09-04 17:00:00
73.62824,0.7275,2020-09-04 18:00:00
75.24104,0.7124999999999999,2020-09-04 19:00:00
79.12346,0.71,2020-09-04 20:00:00
82.20506,0.4975,2020-09-04 21:00:00
82.31702,0.03,2020-09-04 22:00:00
77.0702,0.6725,2020-09-04 23:00:00
75.74936,0.04,2020-09-05 00:00:00
75.02,0.03,2020-09-05 01:00:00
75.02,0.035,2020-09-05 02:00:00
75.0218,0.0325,2020-09-05 03:00:00
75.10820000000001,0.0325,2020-09-05 04:00:00
74.12,0.5125,2020-09-05 05:00:00
75.13844,0.04,2020-09-05 06:00:00
75.6995,0.0325,2020-09-05 07:00:00
75.02,0.0375,2020-09-05 08:00:00
75.02,0.03,2020-09-05 09:00:00
75.02,0.035,2020-09-05 10:00:00
75.02,0.035,2020-09-05 11:00:00
75.029,0.6525000000000001,2020-09-05 12:00:00
75.61904000000001,0.7875000000000001,2020-09-05 13:00:00
77.89244,0.8075000000000001,2020-09-05 14:00:00
81.49226,0.805,2020-09-05 15:00:00
83.6312,0.7925,2020-09-05 16:00:00
84.59924000000001,0.785,2020-09-05 17:00:00
85.5428,0.5575,2020-09-05 18:00:00
82.3469,0.27,2020-09-05 19:00:00
86.28476,0.6,2020-09-05 20:00:00
88.14074,0.5275,2020-09-05 21:00:00
87.0188,0.7025,2020-09-05 22:00:00
83.17274,0.0325,2020-09-05 23:00:00
80.06072,0.6174999999999999,2020-09-06 00:00:00
79.37780000000001,0.0375,2020-09-06 01:00:00
78.971,0.03,2020-09-06 02:00:00
78.40075999999999,0.03,2020-09-06 03:00:00
77.387,0.035,2020-09-06 04:00:00
76.3178,0.065,2020-09-06 05:00:00
75.88633999999999,0.44999999999999996,2020-09-06 06:00:00
75.03548,0.0375,2020-09-06 07:00:00
74.3378,0.03,2020-09-06 08:00:00
73.9508,0.0325,2020-09-06 09:00:00
74.6024,0.0375,2020-09-06 10:00:00
73.76936,0.0325,2020-09-06 11:00:00
73.0904,0.7175,2020-09-06 12:00:00
76.25246000000001,0.815,2020-09-06 13:00:00
79.93886,0.8125,2020-09-06 14:00:00
83.48306,0.82,2020-09-06 15:00:00
86.3132,0.8225,2020-09-06 16:00:00
88.91906,0.825,2020-09-06 17:00:00
91.20164,0.82,2020-09-06 18:00:00
91.40036,0.795,2020-09-06 19:00:00
92.85026,0.3525,2020-09-06 20:00:00
93.35156,0.6925,2020-09-06 21:00:00
92.9894,0.7525,2020-09-06 22:00:00
91.06736,0.435,2020-09-06 23:00:00
